_y_k_1,_y_k_2,_y_k_3,_y_k_4,_y_k_5,deltaU1_k_1_0,deltaU1_k_1_1,deltaU1_k_1_2,deltaU1_k_1_3,deltaU1_k_1_4,deltaU1_k_1_5,deltaU1_k_1_6,deltaU1_k_1_7,deltaU1_k_1_8,deltaU1_k_1_9,deltaU1_k_1_10,deltaU2_k_1_0,deltaU3_k_1_0,deltaU4_k_1_0
-0.5903807441158029,-0.6055692124446584,-0.6207631908080269,-0.6359233179056143,-0.6510061817587182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5752333882927918,-0.5903807441158029,-0.6055692124446584,-0.6207631908080269,-0.6359233179056143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5601592616349271,-0.5752333882927918,-0.5903807441158029,-0.6055692124446584,-0.6207631908080269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5451872503166636,-0.5601592616349271,-0.5752333882927918,-0.5903807441158029,-0.6055692124446584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5303432487411274,-0.5451872503166636,-0.5601592616349271,-0.5752333882927918,-0.5903807441158029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5156503826531743,-0.5303432487411274,-0.5451872503166636,-0.5601592616349271,-0.5752333882927918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5011292176058801,-0.5156503826531743,-0.5303432487411274,-0.5451872503166636,-0.5601592616349271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4867979536784116,-0.5011292176058801,-0.5156503826531743,-0.5303432487411274,-0.5451872503166636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4726726072904871,-0.4867979536784116,-0.5011292176058801,-0.5156503826531743,-0.5303432487411274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4587671809088879,-0.4726726072904871,-0.4867979536784116,-0.5011292176058801,-0.5156503826531743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4450938213945856,-0.4587671809088879,-0.4726726072904871,-0.4867979536784116,-0.5011292176058801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4316629676948347,-0.4450938213945856,-0.4587671809088879,-0.4726726072904871,-0.4867979536784116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4184834885428947,-0.4316629676948347,-0.4450938213945856,-0.4587671809088879,-0.4726726072904871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.40556281078875456,-0.4184834885428947,-0.4316629676948347,-0.4450938213945856,-0.4587671809088879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3929070389471913,-0.40556281078875456,-0.4184834885428947,-0.4316629676948347,-0.4450938213945856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3805210665145937,-0.3929070389471913,-0.40556281078875456,-0.4184834885428947,-0.4316629676948347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.36840867957308,-0.3805210665145937,-0.3929070389471913,-0.40556281078875456,-0.4184834885428947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3565726531694411,-0.36840867957308,-0.3805210665145937,-0.3929070389471913,-0.40556281078875456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.34501484092723234,-0.3565726531694411,-0.36840867957308,-0.3805210665145937,-0.3929070389471913,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3337362583228169,-0.34501484092723234,-0.3565726531694411,-0.36840867957308,-0.3805210665145937,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3227371600302352,-0.3337362583228169,-0.34501484092723234,-0.3565726531694411,-0.36840867957308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
-0.3120171117153587,-0.3227371600302352,-0.3337362583228169,-0.34501484092723234,-0.3565726531694411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
-0.3015750566367801,-0.3120171117153587,-0.3227371600302352,-0.3337362583228169,-0.34501484092723234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
-0.2914093773892293,-0.3015750566367801,-0.3120171117153587,-0.3227371600302352,-0.3337362583228169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
-0.2815179531049044,-0.2914093773892293,-0.3015750566367801,-0.3120171117153587,-0.3227371600302352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
-0.2718982124088965,-0.2815179531049044,-0.2914093773892293,-0.3015750566367801,-0.3120171117153587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2625471824068019,-0.2718982124088965,-0.2815179531049044,-0.2914093773892293,-0.3015750566367801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2534615339655886,-0.2625471824068019,-0.2718982124088965,-0.2815179531049044,-0.2914093773892293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2446376235327568,-0.2534615339655886,-0.2625471824068019,-0.2718982124088965,-0.2815179531049044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2360715317237481,-0.2446376235327568,-0.2534615339655886,-0.2625471824068019,-0.2718982124088965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2277590988933633,-0.2360715317237481,-0.2446376235327568,-0.2534615339655886,-0.2625471824068019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.21969595789358887,-0.2277590988933633,-0.2360715317237481,-0.2446376235327568,-0.2534615339655886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.21187756420766304,-0.21969595789358887,-0.2277590988933633,-0.2360715317237481,-0.2446376235327568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2042992236383909,-0.21187756420766304,-0.21969595789358887,-0.2277590988933633,-0.2360715317237481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.1969561177175932,-0.2042992236383909,-0.21187756420766304,-0.21969595789358887,-0.2277590988933633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.18984332699311304,-0.1969561177175932,-0.2042992236383909,-0.21187756420766304,-0.21969595789358887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.1829558523399684,-0.18984332699311304,-0.1969561177175932,-0.2042992236383909,-0.21187756420766304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.17749773872986302,-0.1829558523399684,-0.18984332699311304,-0.1969561177175932,-0.2042992236383909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.1745154117126304,-0.17749773872986302,-0.1829558523399684,-0.18984332699311304,-0.1969561177175932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.17378036271441474,-0.1745154117126304,-0.17749773872986302,-0.1829558523399684,-0.18984332699311304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.17508048332134032,-0.17378036271441474,-0.1745154117126304,-0.17749773872986302,-0.1829558523399684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.17821900911244826,-0.17508048332134032,-0.17378036271441474,-0.1745154117126304,-0.17749773872986302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.18301352750347197,-0.17821900911244826,-0.17508048332134032,-0.17378036271441474,-0.1745154117126304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.18929504586992613,-0.18301352750347197,-0.17821900911244826,-0.17508048332134032,-0.17378036271441474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.19690711642970726,-0.18929504586992613,-0.18301352750347197,-0.17821900911244826,-0.17508048332134032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2057050145653533,-0.19690711642970726,-0.18929504586992613,-0.18301352750347197,-0.17821900911244826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.21555496745492012,-0.2057050145653533,-0.19690711642970726,-0.18929504586992613,-0.18301352750347197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.22633343005873585,-0.21555496745492012,-0.2057050145653533,-0.19690711642970726,-0.18929504586992613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.23792640567763704,-0.22633343005873585,-0.21555496745492012,-0.2057050145653533,-0.19690711642970726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2502288084572519,-0.23792640567763704,-0.22633343005873585,-0.21555496745492012,-0.2057050145653533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2631438653629608,-0.2502288084572519,-0.23792640567763704,-0.22633343005873585,-0.21555496745492012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2765825552918497,-0.2631438653629608,-0.2502288084572519,-0.23792640567763704,-0.22633343005873585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.2904630831217119,-0.2765825552918497,-0.2631438653629608,-0.2502288084572519,-0.23792640567763704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.304710386623412,-0.2904630831217119,-0.2765825552918497,-0.2631438653629608,-0.2502288084572519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.319255674282091,-0.304710386623412,-0.2904630831217119,-0.2765825552918497,-0.2631438653629608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.33403599218517205,-0.319255674282091,-0.304710386623412,-0.2904630831217119,-0.2765825552918497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.34899381824128184,-0.33403599218517205,-0.319255674282091,-0.304710386623412,-0.2904630831217119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3640766820943857,-0.34899381824128184,-0.33403599218517205,-0.319255674282091,-0.304710386623412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.37923680919197306,-0.3640766820943857,-0.34899381824128184,-0.33403599218517205,-0.319255674282091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3944307875553415,-0.37923680919197306,-0.3640766820943857,-0.34899381824128184,-0.33403599218517205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.40961925588419706,-0.3944307875553415,-0.37923680919197306,-0.3640766820943857,-0.34899381824128184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4247666117072082,-0.40961925588419706,-0.3944307875553415,-0.37923680919197306,-0.3640766820943857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4398407383650728,-0.4247666117072082,-0.40961925588419706,-0.3944307875553415,-0.37923680919197306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4548127496833363,-0.4398407383650728,-0.4247666117072082,-0.40961925588419706,-0.3944307875553415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4696567512588726,-0.4548127496833363,-0.4398407383650728,-0.4247666117072082,-0.40961925588419706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4843496173468256,-0.4696567512588726,-0.4548127496833363,-0.4398407383650728,-0.4247666117072082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4988707823941198,-0.4843496173468256,-0.4696567512588726,-0.4548127496833363,-0.4398407383650728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5132020463215884,-0.4988707823941198,-0.4843496173468256,-0.4696567512588726,-0.4548127496833363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5273273927095128,-0.5132020463215884,-0.4988707823941198,-0.4843496173468256,-0.4696567512588726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5412328190911121,-0.5273273927095128,-0.5132020463215884,-0.4988707823941198,-0.4843496173468256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5549061786054142,-0.5412328190911121,-0.5273273927095128,-0.5132020463215884,-0.4988707823941198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5683370323051652,-0.5549061786054142,-0.5412328190911121,-0.5273273927095128,-0.5132020463215884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5815165114571051,-0.5683370323051652,-0.5549061786054142,-0.5412328190911121,-0.5273273927095128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5944371892112453,-0.5815165114571051,-0.5683370323051652,-0.5549061786054142,-0.5412328190911121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6070929610528086,-0.5944371892112453,-0.5815165114571051,-0.5683370323051652,-0.5549061786054142,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6194789334854063,-0.6070929610528086,-0.5944371892112453,-0.5815165114571051,-0.5683370323051652,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6315913204269199,-0.6194789334854063,-0.6070929610528086,-0.5944371892112453,-0.5815165114571051,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6434273468305589,-0.6315913204269199,-0.6194789334854063,-0.6070929610528086,-0.5944371892112453,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6549851590727677,-0.6434273468305589,-0.6315913204269199,-0.6194789334854063,-0.6070929610528086,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6662637416771829,-0.6549851590727677,-0.6434273468305589,-0.6315913204269199,-0.6194789334854063,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6772628399697647,-0.6662637416771829,-0.6549851590727677,-0.6434273468305589,-0.6315913204269199,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0,0
-0.6879828882846413,-0.6772628399697647,-0.6662637416771829,-0.6549851590727677,-0.6434273468305589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0
-0.6984249433632198,-0.6879828882846413,-0.6772628399697647,-0.6662637416771829,-0.6549851590727677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0,0,0
-0.7085906226107705,-0.6984249433632198,-0.6879828882846413,-0.6772628399697647,-0.6662637416771829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0,0,0
-0.7184820468950955,-0.7085906226107705,-0.6984249433632198,-0.6879828882846413,-0.6772628399697647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0
-0.7281017875911034,-0.7184820468950955,-0.7085906226107705,-0.6984249433632198,-0.6879828882846413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7374528175931979,-0.7281017875911034,-0.7184820468950955,-0.7085906226107705,-0.6984249433632198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7465384660344112,-0.7374528175931979,-0.7281017875911034,-0.7184820468950955,-0.7085906226107705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.755362376467243,-0.7465384660344112,-0.7374528175931979,-0.7281017875911034,-0.7184820468950955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7639284682762518,-0.755362376467243,-0.7465384660344112,-0.7374528175931979,-0.7281017875911034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7722409011066365,-0.7639284682762518,-0.755362376467243,-0.7465384660344112,-0.7374528175931979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7803040421064109,-0.7722409011066365,-0.7639284682762518,-0.755362376467243,-0.7465384660344112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7881224357923369,-0.7803040421064109,-0.7722409011066365,-0.7639284682762518,-0.755362376467243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7957007763616089,-0.7881224357923369,-0.7803040421064109,-0.7722409011066365,-0.7639284682762518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8030438822824065,-0.7957007763616089,-0.7881224357923369,-0.7803040421064109,-0.7722409011066365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8101566730068868,-0.8030438822824065,-0.7957007763616089,-0.7881224357923369,-0.7803040421064109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8170441476600314,-0.8101566730068868,-0.8030438822824065,-0.7957007763616089,-0.7881224357923369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8225022612701368,-0.8170441476600314,-0.8101566730068868,-0.8030438822824065,-0.7957007763616089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8254845882873694,-0.8225022612701368,-0.8170441476600314,-0.8101566730068868,-0.8030438822824065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8262196372855851,-0.8254845882873694,-0.8225022612701368,-0.8170441476600314,-0.8101566730068868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8249195166786596,-0.8262196372855851,-0.8254845882873694,-0.8225022612701368,-0.8170441476600314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8217809908875516,-0.8249195166786596,-0.8262196372855851,-0.8254845882873694,-0.8225022612701368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8169864724965279,-0.8217809908875516,-0.8249195166786596,-0.8262196372855851,-0.8254845882873694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8107049541300738,-0.8169864724965279,-0.8217809908875516,-0.8249195166786596,-0.8262196372855851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.8030928835702925,-0.8107049541300738,-0.8169864724965279,-0.8217809908875516,-0.8249195166786596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7942949854346466,-0.8030928835702925,-0.8107049541300738,-0.8169864724965279,-0.8217809908875516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7844450325450798,-0.7942949854346466,-0.8030928835702925,-0.8107049541300738,-0.8169864724965279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7736665699412641,-0.7844450325450798,-0.7942949854346466,-0.8030928835702925,-0.8107049541300738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7620735943223629,-0.7736665699412641,-0.7844450325450798,-0.7942949854346466,-0.8030928835702925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7497711915427481,-0.7620735943223629,-0.7736665699412641,-0.7844450325450798,-0.7942949854346466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7368561346370391,-0.7497711915427481,-0.7620735943223629,-0.7736665699412641,-0.7844450325450798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7234174447081503,-0.7368561346370391,-0.7497711915427481,-0.7620735943223629,-0.7736665699412641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.7095369168782879,-0.7234174447081503,-0.7368561346370391,-0.7497711915427481,-0.7620735943223629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6952896133765881,-0.7095369168782879,-0.7234174447081503,-0.7368561346370391,-0.7497711915427481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6807443257179089,-0.6952896133765881,-0.7095369168782879,-0.7234174447081503,-0.7368561346370391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.665964007814828,-0.6807443257179089,-0.6952896133765881,-0.7095369168782879,-0.7234174447081503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6510061817587182,-0.665964007814828,-0.6807443257179089,-0.6952896133765881,-0.7095369168782879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6359233179056143,-0.6510061817587182,-0.665964007814828,-0.6807443257179089,-0.6952896133765881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6207631908080269,-0.6359233179056143,-0.6510061817587182,-0.665964007814828,-0.6807443257179089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.6055692124446584,-0.6207631908080269,-0.6359233179056143,-0.6510061817587182,-0.665964007814828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5903807441158029,-0.6055692124446584,-0.6207631908080269,-0.6359233179056143,-0.6510061817587182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5752333882927918,-0.5903807441158029,-0.6055692124446584,-0.6207631908080269,-0.6359233179056143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5601592616349271,-0.5752333882927918,-0.5903807441158029,-0.6055692124446584,-0.6207631908080269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5451872503166636,-0.5601592616349271,-0.5752333882927918,-0.5903807441158029,-0.6055692124446584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5303432487411274,-0.5451872503166636,-0.5601592616349271,-0.5752333882927918,-0.5903807441158029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5156503826531743,-0.5303432487411274,-0.5451872503166636,-0.5601592616349271,-0.5752333882927918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.5011292176058801,-0.5156503826531743,-0.5303432487411274,-0.5451872503166636,-0.5601592616349271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4867979536784116,-0.5011292176058801,-0.5156503826531743,-0.5303432487411274,-0.5451872503166636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4726726072904871,-0.4867979536784116,-0.5011292176058801,-0.5156503826531743,-0.5303432487411274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4587671809088879,-0.4726726072904871,-0.4867979536784116,-0.5011292176058801,-0.5156503826531743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4450938213945856,-0.4587671809088879,-0.4726726072904871,-0.4867979536784116,-0.5011292176058801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4316629676948347,-0.4450938213945856,-0.4587671809088879,-0.4726726072904871,-0.4867979536784116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.4184834885428947,-0.4316629676948347,-0.4450938213945856,-0.4587671809088879,-0.4726726072904871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.40556281078875456,-0.4184834885428947,-0.4316629676948347,-0.4450938213945856,-0.4587671809088879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3929070389471913,-0.40556281078875456,-0.4184834885428947,-0.4316629676948347,-0.4450938213945856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3805210665145937,-0.3929070389471913,-0.40556281078875456,-0.4184834885428947,-0.4316629676948347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.36840867957308,-0.3805210665145937,-0.3929070389471913,-0.40556281078875456,-0.4184834885428947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
-0.3565726531694411,-0.36840867957308,-0.3805210665145937,-0.3929070389471913,-0.40556281078875456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
